Customer ID,Age,Gender,Subscription Status,Previous Purchases,Frequency of Purchases,Location
2068,60,Male,No,23,Fortnightly,Maryland
1968,37,Male,No,4,Annually,Georgia
18,53,Male,Yes,36,Quarterly,Mississippi
505,42,Male,Yes,26,Annually,Missouri
170,27,Male,Yes,3,Every 3 Months,Nevada
3489,62,Female,No,7,Quarterly,Delaware
1748,61,Male,No,41,Quarterly,New Hampshire
3803,70,Female,No,1,Monthly,Illinois
4305,45,Other,Yes,,Monthly,Houston
842,55,Male,Yes,28,Fortnightly,Texas
1454,36,Male,No,41,Fortnightly,Virginia
2194,27,Male,No,8,Monthly,California
2412,49,Male,No,35,Every 3 Months,Virginia
1349,19,Male,No,23,Fortnightly,Nebraska
3704,30,Female,No,23,Every 3 Months,Michigan
681,58,Male,Yes,3,Annually,Tennessee
473,20,Male,Yes,3,Quarterly,Georgia
4914,44,Female,No,,Weekly,Houston
5066,59,Other,Yes,,Monthly,Chicago
2622,48,Male,No,21,Annually,Maine
1169,68,Male,No,37,Fortnightly,Mississippi
2241,57,Male,No,18,Every 3 Months,California
3035,51,Female,No,25,Quarterly,Utah
4870,47,Male,Yes,33,Monthly,Phoenix
2022,62,Male,No,48,Quarterly,Maine
2477,60,Male,No,28,Monthly,Colorado
134,52,Male,Yes,25,Annually,Montana
264,27,Male,Yes,29,Monthly,Iowa
1617,26,Male,No,50,Quarterly,Colorado
4796,34,Female,No,,Weekly,Houston
1416,54,Male,No,12,Every 3 Months,Illinois
4756,29,Other,No,,Weekly,New York
1546,48,Male,No,49,Annually,Delaware
1798,62,Male,No,26,Weekly,Oregon
2793,54,Female,No,11,Weekly,Kentucky
841,42,Male,Yes,18,Weekly,Alabama
4849,61,Female,No,3,Quarterly,Phoenix
4684,59,Male,Yes,28,Monthly,New York
4087,22,Female,No,12,Weekly,New York
1226,28,Male,No,16,Weekly,North Carolina
4104,55,Other,No,,Monthly,Phoenix
3050,40,Female,No,41,Bi-Weekly,Utah
3178,55,Female,No,31,Monthly,Missouri
2855,36,Female,No,25,Monthly,Delaware
215,24,Male,Yes,41,Every 3 Months,Hawaii
3548,52,Female,No,23,Annually,Pennsylvania
4231,23,Other,No,11,Monthly,Los Angeles
2640,18,Male,No,33,Quarterly,New Hampshire
909,26,Male,Yes,9,Every 3 Months,New Jersey
2882,38,Female,No,6,Annually,Texas
3616,35,Female,No,4,Monthly,California
3631,65,Female,No,29,Weekly,Oklahoma
2917,62,Female,No,13,Bi-Weekly,Oklahoma
1633,35,Male,No,50,Every 3 Months,Oregon
4774,53,Other,Yes,,Quarterly,Houston
3254,36,Female,No,8,Fortnightly,Nebraska
2462,28,Male,No,19,Weekly,Pennsylvania
5062,68,Other,Yes,37,Quarterly,Los Angeles
4358,25,Female,Yes,12,Quarterly,Phoenix
174,25,Male,Yes,30,Annually,Hawaii
1216,66,Male,No,15,Every 3 Months,Oregon
1317,28,Male,No,14,Bi-Weekly,Arkansas
59,69,Male,Yes,29,Monthly,Missouri
2796,33,Female,No,49,Annually,Nebraska
550,31,Male,Yes,37,Bi-Weekly,Arizona
196,51,Male,Yes,34,Monthly,New York
4626,43,Male,No,,Quarterly,Los Angeles
2905,41,Female,No,43,Monthly,Iowa
3135,35,Female,No,47,Weekly,Kentucky
1507,35,Male,No,44,Quarterly,South Carolina
4621,46,Other,Yes,,Quarterly,Phoenix
3774,25,Female,No,41,Quarterly,Wisconsin
3532,54,Female,No,23,Quarterly,North Dakota
4093,64,Female,Yes,,Quarterly,Los Angeles
218,35,Male,Yes,24,Annually,Oklahoma
1852,28,Male,No,4,Fortnightly,Delaware
4941,31,Male,Yes,8,Monthly,Los Angeles
4729,53,Other,No,,Monthly,Houston
2894,69,Female,No,44,Every 3 Months,Kentucky
1481,39,Male,No,26,Quarterly,New Hampshire
1696,54,Male,No,1,Fortnightly,Nebraska
1174,44,Male,No,42,Bi-Weekly,South Dakota
688,19,Male,Yes,46,Quarterly,West Virginia
1953,57,Male,No,50,Bi-Weekly,Maryland
4405,36,Other,No,12,Quarterly,Houston
799,29,Male,Yes,48,Every 3 Months,Alaska
2581,43,Male,No,13,Quarterly,Massachusetts
4513,69,Female,No,42,Monthly,Phoenix
4313,18,Female,No,,Weekly,Phoenix
3403,22,Female,No,11,Every 3 Months,Louisiana
2919,19,Female,No,36,Weekly,New York
393,26,Male,Yes,38,Annually,Idaho
2201,60,Male,No,27,Every 3 Months,Wyoming
396,37,Male,Yes,2,Annually,Rhode Island
4763,69,Other,No,50,Quarterly,New York
1398,55,Male,No,33,Annually,Massachusetts
3001,57,Female,No,7,Weekly,Ohio
720,63,Male,Yes,42,Bi-Weekly,Mississippi
1241,41,Male,No,48,Annually,New Jersey
1894,28,Male,No,10,Fortnightly,Delaware
4095,65,Male,No,,Weekly,New York
1919,35,Male,No,33,Monthly,Idaho
315,30,Male,Yes,17,Every 3 Months,New Jersey
4681,53,Female,Yes,,Quarterly,Los Angeles
358,18,Male,Yes,16,Bi-Weekly,Arkansas
1661,59,Male,No,37,Monthly,Louisiana
3339,29,Female,No,46,Monthly,Minnesota
3586,39,Female,No,4,Bi-Weekly,New York
4417,18,Other,No,29,Quarterly,New York
1442,34,Male,No,3,Every 3 Months,Nebraska
4160,63,Female,No,31,Weekly,New York
4227,29,Female,No,,Monthly,New York
1191,62,Male,No,31,Weekly,South Carolina
4300,40,Female,No,,Monthly,Chicago
4199,44,Other,Yes,25,Monthly,Houston
4081,62,Female,No,,Quarterly,New York
1483,28,Male,No,43,Weekly,Wisconsin
977,34,Male,Yes,50,Every 3 Months,Florida
3134,58,Female,No,29,Bi-Weekly,Arkansas
4217,53,Female,Yes,,Weekly,New York
1824,62,Male,No,40,Bi-Weekly,Louisiana
4061,29,Male,No,30,Monthly,New York
4478,42,Female,No,,Weekly,Houston
1695,20,Male,No,20,Fortnightly,Mississippi
4204,33,Female,No,16,Monthly,Chicago
2863,68,Female,No,5,Every 3 Months,Hawaii
4622,30,Other,Yes,,,Los Angeles
2162,23,Male,No,5,Fortnightly,Washington
39,29,Male,Yes,44,Every 3 Months,Florida
1225,62,Male,No,18,Weekly,Illinois
3573,23,Female,No,25,Monthly,Rhode Island
513,19,Male,Yes,2,Monthly,New York
3482,52,Female,No,41,Bi-Weekly,Ohio
3514,30,Female,No,29,Fortnightly,Alaska
4016,19,Male,No,33,Weekly,Houston
492,49,Male,Yes,24,Bi-Weekly,Vermont
1762,21,Male,No,24,Weekly,Hawaii
2212,50,Male,No,45,Every 3 Months,Maine
5022,68,Female,Yes,,Quarterly,Los Angeles
2205,20,Male,No,6,,Oregon
4719,54,Female,Yes,9,Weekly,New York
1444,58,Male,No,2,Monthly,Idaho
4062,20,Other,Yes,,Quarterly,Phoenix
3577,29,Female,No,12,Bi-Weekly,Maine
2897,30,Female,No,2,Every 3 Months,Delaware
849,48,Male,Yes,33,Bi-Weekly,Delaware
294,69,Male,Yes,33,Annually,Connecticut
2350,65,Male,No,40,Every 3 Months,New York
3274,58,Female,No,34,Every 3 Months,Nevada
332,31,Male,Yes,46,Quarterly,Florida
1541,28,Male,No,14,Monthly,Colorado
4992,70,Male,No,,Quarterly,New York
4506,19,Male,Yes,,Quarterly,Los Angeles
4009,36,Male,Yes,,Monthly,Phoenix
3746,60,Female,No,2,Monthly,Washington
2578,52,Male,No,37,Monthly,Minnesota
750,56,Male,Yes,11,Quarterly,Oklahoma
3093,52,Female,No,14,Bi-Weekly,Utah
2382,62,Male,No,23,Annually,Wisconsin
2909,43,Female,No,15,Every 3 Months,Texas
1462,54,Male,No,42,Quarterly,Oregon
4493,20,Male,No,30,Quarterly,Chicago
4330,64,Other,No,14,Monthly,New York
878,64,Male,Yes,45,Every 3 Months,Nebraska
3173,57,Female,No,30,Bi-Weekly,Missouri
1979,45,Male,No,1,Quarterly,Massachusetts
2435,36,Male,No,40,Monthly,Utah
370,38,Male,Yes,45,Quarterly,Wisconsin
3398,19,Female,No,13,Bi-Weekly,New Jersey
4324,28,Male,No,32,Weekly,Chicago
4352,25,Female,not available,50,Weekly,Houston
4893,58,Female,No,,Quarterly,Los Angeles
1573,37,Male,No,16,Monthly,Washington
2576,53,Male,No,9,Annually,Minnesota
1380,21,Male,No,38,Bi-Weekly,Minnesota
93,61,Male,Yes,13,Every 3 Months,Texas
4788,28,Male,No,,Quarterly,Phoenix
1397,37,Male,No,49,Monthly,Wisconsin
2232,34,Male,No,1,Weekly,Utah
4943,20,Male,No,,Quarterly,Chicago
3025,67,Female,No,47,Every 3 Months,Idaho
3513,36,Female,No,31,Quarterly,Kentucky
4718,30,Other,No,,Weekly,Los Angeles
2039,53,Male,No,35,Fortnightly,Arkansas
4577,20,Female,Yes,28,Quarterly,Chicago
2363,27,Male,No,24,Monthly,Virginia
1089,49,Male,No,2,Weekly,Louisiana
5080,63,Male,Yes,,Monthly,Chicago
3653,27,Female,No,23,Monthly,Kentucky
2631,29,Male,No,20,Quarterly,Maine
248,29,Male,Yes,14,Weekly,Montana
3730,28,Female,No,50,Quarterly,Rhode Island
1775,46,Male,No,6,Weekly,New York
1974,24,Male,No,9,Every 3 Months,Maryland
2650,23,Male,No,14,Fortnightly,Minnesota
4983,31,Female,No,,Weekly,New York
1688,67,Male,No,4,Annually,Georgia
3556,25,Female,No,45,Quarterly,Delaware
1018,21,Male,Yes,14,Annually,Oklahoma
3182,31,Female,No,27,Every 3 Months,Montana
4086,28,Male,Yes,,Quarterly,Houston
2709,57,Female,No,44,Weekly,Alabama
3295,62,Female,No,15,Bi-Weekly,South Carolina
577,48,Male,Yes,5,Every 3 Months,Washington
2740,33,Female,No,39,Every 3 Months,Alaska
4676,55,Other,Yes,,Monthly,Phoenix
2295,54,Male,No,40,Annually,Maryland
3650,68,Female,No,33,Fortnightly,Minnesota
677,28,Male,Yes,38,Bi-Weekly,Connecticut
167,46,Male,Yes,30,Monthly,Delaware
1370,32,Male,No,48,Fortnightly,Iowa
3557,70,Female,No,43,Bi-Weekly,Arizona
2689,53,Female,No,18,Every 3 Months,West Virginia
892,20,Male,Yes,24,Every 3 Months,Pennsylvania
2830,56,Female,No,47,Weekly,Arizona
127,43,Male,Yes,48,Every 3 Months,Mississippi
401,39,Male,Yes,14,Fortnightly,Utah
307,26,Male,Yes,4,Annually,North Dakota
2400,55,Male,No,31,Monthly,New Hampshire
1443,53,Male,No,42,Annually,Idaho
4975,61,Male,No,3,Weekly,Houston
4732,29,Other,Yes,12,Weekly,Phoenix
1270,43,Male,No,47,Quarterly,Vermont
2513,50,Male,No,20,Monthly,North Dakota
1143,69,Male,No,27,Bi-Weekly,Ohio
4574,39,Other,Yes,,Quarterly,Chicago
3172,68,Female,No,26,Bi-Weekly,Tennessee
937,31,Male,Yes,28,Weekly,Maine
1250,62,Male,No,48,Fortnightly,Oregon
3620,44,Female,No,50,Weekly,North Carolina
4854,65,Female,Yes,,Weekly,Phoenix
4970,66,Male,Yes,42,Weekly,Chicago
4795,24,Female,Yes,31,Weekly,Houston
3842,68,Female,No,8,Monthly,Mississippi
1650,58,Male,No,3,Quarterly,Wisconsin
2176,68,Male,No,48,Fortnightly,Nebraska
45,39,Male,Yes,45,Weekly,Kentucky
163,54,Male,Yes,31,Bi-Weekly,California
2532,43,Male,No,7,Every 3 Months,Texas
4145,19,Other,Yes,7,Monthly,New York
2579,54,Male,No,3,Quarterly,Vermont
1312,32,Male,No,12,Annually,Tennessee
3566,49,Female,No,35,Monthly,Pennsylvania
5065,48,Other,No,,Monthly,Chicago
2436,21,Male,No,29,Bi-Weekly,Hawaii
1154,27,Male,No,6,Quarterly,Idaho
2368,66,Male,No,28,Bi-Weekly,North Dakota
457,50,Male,Yes,33,Quarterly,North Carolina
1229,55,Male,No,1,Annually,Indiana
3535,65,Female,No,7,Weekly,Delaware
4668,21,Other,Yes,34,Weekly,New York
617,29,Male,Yes,38,Every 3 Months,Pennsylvania
1815,32,Male,No,24,Quarterly,Montana
2858,44,Female,No,35,Monthly,Utah
40,70,Male,Yes,18,Monthly,Arizona
309,66,Male,Yes,45,Bi-Weekly,Maryland
4669,69,Other,Yes,47,Monthly,New York
2837,51,Female,No,21,Bi-Weekly,Wyoming
4798,36,Female,Yes,,Weekly,Houston
8,27,Male,Yes,19,Weekly,Louisiana
4449,49,Other,Yes,,Quarterly,Houston
1055,18,Male,No,48,Quarterly,Arkansas
538,50,Male,Yes,14,Annually,Virginia
4590,60,Male,Yes,,Quarterly,Los Angeles
905,69,Male,Yes,46,Every 3 Months,Alaska
2800,23,Female,No,9,Every 3 Months,Maine
2221,19,Male,No,47,Annually,Wyoming
2600,63,Male,No,48,Monthly,Vermont
1005,33,Male,Yes,44,Annually,Tennessee
221,39,Male,Yes,48,Fortnightly,Arizona
686,70,Male,Yes,32,Fortnightly,Massachusetts
2698,42,Female,No,36,Quarterly,Delaware
633,35,Male,Yes,19,Fortnightly,Wyoming
2560,48,Male,No,21,Every 3 Months,Mississippi
3764,27,Female,No,38,Every 3 Months,Oklahoma
3776,41,Female,No,45,Quarterly,South Dakota
320,47,Male,Yes,1,Every 3 Months,Maine
4563,31,Female,No,,Weekly,Phoenix
3800,60,Female,No,13,Monthly,Oklahoma
4915,50,Other,No,37,Quarterly,Phoenix
1809,67,Male,No,7,Monthly,Tennessee
3206,40,Female,No,50,Every 3 Months,Colorado
2901,41,Female,No,23,Bi-Weekly,Maryland
2182,22,Male,No,32,Bi-Weekly,Hawaii
3886,49,Female,No,39,Quarterly,New Mexico
822,62,Male,Yes,31,Bi-Weekly,Vermont
4888,65,Male,No,49,Monthly,New York
2861,28,Female,No,49,Weekly,Rhode Island
2479,18,Male,,9,Every 3 Months,Vermont
2794,37,Female,No,27,Bi-Weekly,Massachusetts
3841,30,Female,No,5,Fortnightly,Idaho
3549,63,Female,No,47,Fortnightly,Utah
1446,64,Male,No,24,Annually,Arkansas
1961,57,Male,No,40,Annually,Massachusetts
1509,35,Male,No,3,Every 3 Months,Colorado
1671,22,Male,No,20,Weekly,Utah
2252,26,Male,No,22,Monthly,Virginia
414,70,Male,Yes,48,Monthly,Nevada
956,55,Male,Yes,4,Monthly,Mississippi
4169,20,Female,Yes,,Quarterly,Houston
2982,21,Female,No,37,Annually,Delaware
3798,68,Female,No,20,Quarterly,California
2699,55,Female,No,34,Quarterly,Virginia
2627,50,Male,No,30,Every 3 Months,Rhode Island
2510,19,Male,No,9,Quarterly,Washington
1927,66,Male,No,6,Annually,New Mexico
1537,18,Male,No,17,Quarterly,Michigan
1958,68,Male,No,26,Bi-Weekly,South Carolina
1258,68,Male,No,31,Every 3 Months,Minnesota
3574,43,Female,No,27,Monthly,Connecticut
1094,60,Male,No,46,Every 3 Months,Delaware
512,61,Male,Yes,8,Annually,Hawaii
2534,66,Male,No,49,Bi-Weekly,Pennsylvania
804,32,Male,Yes,30,Every 3 Months,Connecticut
1880,56,Male,No,46,Bi-Weekly,Tennessee
2713,37,Female,No,7,Quarterly,North Dakota
92,44,Male,Yes,18,Every 3 Months,South Carolina
4101,22,Male,Yes,,Weekly,Houston
4260,42,Male,Yes,34,Weekly,Los Angeles
4460,65,Other,No,,Monthly,New York
616,67,Male,Yes,23,Annually,Maryland
3268,37,Female,No,42,Quarterly,Idaho
1015,28,Male,Yes,36,Fortnightly,Ohio
1793,38,Male,No,22,Every 3 Months,Iowa
2441,31,Male,No,47,Annually,Indiana
4317,57,Female,No,13,Monthly,Houston
3389,35,Female,No,21,Weekly,South Dakota
3011,70,Female,No,15,Annually,Ohio
1783,52,Male,No,40,Fortnightly,Utah
555,56,Male,Yes,34,Weekly,Minnesota
4638,33,Other,Yes,40,Weekly,Los Angeles
1556,43,Male,No,44,Quarterly,Ohio
3601,67,Female,No,25,Bi-Weekly,South Carolina
699,55,Male,Yes,40,Weekly,Iowa
3680,53,Female,No,5,Bi-Weekly,Idaho
3814,61,Female,No,31,Bi-Weekly,Georgia
4228,21,Male,Yes,,Quarterly,Chicago
2772,58,Female,No,12,Fortnightly,Maryland
2258,41,Male,No,6,Annually,Tennessee
1744,23,Male,No,3,Weekly,Missouri
4891,41,Male,No,33,Quarterly,Phoenix
674,35,Male,Yes,27,Bi-Weekly,Oklahoma
4834,31,Male,Yes,5,Monthly,New York
3686,47,Female,No,17,Bi-Weekly,Tennessee
1339,56,Male,No,43,Fortnightly,Alabama
2596,29,Male,No,3,Bi-Weekly,Iowa
2073,39,Male,No,22,Weekly,Massachusetts
422,38,Male,Yes,48,Bi-Weekly,Kentucky
742,22,Male,Yes,23,Every 3 Months,West Virginia
3478,53,Female,No,38,Bi-Weekly,Kentucky
3619,28,Female,No,47,Bi-Weekly,Nevada
752,65,Male,Yes,1,Monthly,Ohio
4383,47,Other,No,,Weekly,New York
4290,37,Male,Yes,,Quarterly,Chicago
3682,26,Female,No,33,Monthly,Connecticut
392,37,Male,Yes,25,Fortnightly,Minnesota
139,68,Male,Yes,42,Weekly,Georgia
4927,34,Other,No,,Quarterly,Phoenix
4306,41,Male,No,11,Monthly,Los Angeles
3028,52,Female,No,47,Quarterly,West Virginia
1427,60,Male,No,35,Every 3 Months,Michigan
3890,57,Female,No,49,Annually,Alaska
4141,58,Other,No,28,Monthly,New York
3457,42,Female,No,21,Monthly,Texas
2956,42,Female,No,46,Annually,Vermont
2357,57,Male,No,27,Quarterly,Montana
1437,35,Male,No,23,Fortnightly,Minnesota
2140,40,Male,No,33,Weekly,New York
1021,24,Male,Yes,41,Annually,Delaware
4481,44,Female,Yes,,Quarterly,Phoenix
2815,31,Female,No,14,Monthly,Minnesota
3708,35,Female,No,19,Weekly,Illinois
2928,45,Female,No,15,Bi-Weekly,Missouri
169,34,Male,Yes,5,Fortnightly,Louisiana
107,64,Male,Yes,31,Monthly,Minnesota
2033,46,Male,No,13,Annually,South Carolina
310,66,Male,Yes,21,Fortnightly,Minnesota
2900,50,Female,No,22,Fortnightly,Nebraska
3232,62,Female,No,9,Annually,Nevada
4019,28,Male,Yes,7,Monthly,New York
773,18,Male,Yes,40,Bi-Weekly,Illinois
2806,18,Female,No,48,Quarterly,Nevada
3625,22,Female,No,22,Bi-Weekly,Texas
889,49,Male,Yes,44,Annually,New Hampshire
2361,49,Male,No,27,Every 3 Months,New York
133,30,Male,Yes,42,Weekly,New Mexico
1676,35,Male,No,21,Annually,Colorado
635,36,Male,Yes,46,Weekly,Ohio
2836,33,Female,No,7,Annually,Vermont
2622,48,Male,No,21,Annually,Maine
3578,66,Female,No,13,Weekly,Missouri
3812,46,Female,No,14,Monthly,Idaho
1147,48,Male,No,7,Every 3 Months,Wisconsin
2149,19,Male,,19,Bi-Weekly,Nebraska
984,24,Male,Yes,40,Bi-Weekly,New Mexico
930,59,Male,Yes,26,Fortnightly,Nebraska
2722,19,Female,No,17,Fortnightly,Minnesota
936,58,Male,Yes,2,Fortnightly,Ohio
1550,19,Male,No,19,Every 3 Months,Kansas
379,54,Male,Yes,23,Monthly,Nevada
3677,19,Female,No,16,Monthly,Wisconsin
4479,43,Male,No,12,Quarterly,Phoenix
1899,59,Male,No,25,Monthly,Texas
2637,41,Male,No,6,Annually,Utah
1062,36,Male,No,12,Every 3 Months,Idaho
4844,63,Male,No,47,Weekly,Phoenix
2710,35,Female,No,9,Bi-Weekly,Illinois
3518,29,Female,No,34,Every 3 Months,Tennessee
2273,29,Male,No,44,Monthly,Maine
575,54,Male,Yes,20,Bi-Weekly,Maine
3853,65,Female,No,19,Weekly,Mississippi
1004,56,Male,Yes,3,Bi-Weekly,Ohio
1193,49,Male,No,42,Quarterly,Florida
3193,19,Female,No,20,Fortnightly,Iowa
1064,62,Male,No,35,Monthly,Alabama
2654,67,Female,No,24,Every 3 Months,Wisconsin
4110,27,Other,No,,Monthly,Los Angeles
675,48,Male,Yes,36,Annually,Washington
2218,35,Male,No,42,Fortnightly,Indiana
2718,18,Female,No,19,Every 3 Months,Nebraska
4233,27,Female,No,,Monthly,Houston
738,47,Male,Yes,28,,Nebraska
2336,31,Male,No,10,Fortnightly,Idaho
4342,31,Female,Yes,,Quarterly,Los Angeles
3707,26,Female,No,17,Bi-Weekly,Kansas
960,36,Male,Yes,12,Fortnightly,Nevada
4881,41,Female,No,9,Weekly,Chicago
1785,32,Male,No,4,Quarterly,Louisiana
3044,45,Female,No,17,Monthly,Illinois
60,63,Male,Yes,4,Weekly,Louisiana
1124,36,Male,No,38,Monthly,Massachusetts
2211,30,Male,No,35,Fortnightly,Virginia
129,20,Male,Yes,21,Fortnightly,California
4906,27,Male,No,,Monthly,Houston
4261,54,Other,Yes,24,Weekly,Los Angeles
3875,70,Female,No,33,Bi-Weekly,Nevada
1975,27,Male,No,2,Fortnightly,Tennessee
2693,40,Female,No,18,Every 3 Months,Washington
303,37,Male,Yes,27,Every 3 Months,Delaware
1557,43,Male,No,26,Quarterly,Alabama
3468,18,Female,No,5,Annually,Texas
3165,40,Female,No,16,Annually,Arizona
1122,63,Male,No,25,Quarterly,Florida
3654,67,Female,No,39,Fortnightly,Minnesota
1964,52,Male,No,11,Weekly,Michigan
1232,66,Male,No,43,Fortnightly,Pennsylvania
1977,32,Male,No,43,Fortnightly,Wyoming
1908,69,Male,No,36,Every 3 Months,New Mexico
2925,47,Female,No,37,Every 3 Months,Rhode Island
1060,22,Male,No,25,Monthly,North Carolina
3765,36,Female,No,19,Monthly,South Dakota
533,26,Male,Yes,35,Every 3 Months,Texas
1452,54,Male,No,35,Quarterly,Utah
2466,18,Male,No,20,Weekly,Texas
350,37,Male,Yes,3,Bi-Weekly,Arizona
4295,31,Other,Yes,50,Weekly,Phoenix
2719,22,Female,No,10,Bi-Weekly,Virginia
975,69,Male,Yes,23,Monthly,North Carolina
2728,40,Female,No,47,Fortnightly,Colorado
1272,70,Male,No,42,Annually,Kentucky
3349,28,Female,No,15,Every 3 Months,New Hampshire
1362,49,Male,No,39,Monthly,Alabama
3882,56,Female,No,17,Weekly,Georgia
3369,30,Female,No,29,Every 3 Months,Nebraska
968,27,Male,Yes,4,Weekly,Georgia
3766,22,Female,No,14,Bi-Weekly,Missouri
1885,27,Male,No,15,Bi-Weekly,Arizona
12,30,Male,Yes,10,Fortnightly,Hawaii
844,65,Male,Yes,6,Weekly,Pennsylvania
1819,58,Male,,47,Every 3 Months,North Carolina
2885,55,Female,No,47,Every 3 Months,Arkansas
825,61,Male,Yes,48,Quarterly,Georgia
1692,64,Male,No,4,Annually,Connecticut
3419,53,Female,No,35,Annually,South Carolina
4182,20,Other,Yes,21,Monthly,New York
21,21,Male,Yes,50,Every 3 Months,Louisiana
4742,23,Other,Yes,45,Quarterly,Los Angeles
1658,69,Male,No,4,Bi-Weekly,Indiana
4100,52,Other,No,16,Quarterly,New York
2511,40,Male,No,48,Weekly,South Dakota
4410,31,Other,No,19,,Los Angeles
119,50,Male,Yes,27,Bi-Weekly,Kentucky
4354,53,Other,No,,Monthly,Los Angeles
1110,66,Male,No,2,Weekly,Oklahoma
1213,32,Male,No,18,Weekly,Pennsylvania
2354,56,Male,No,25,Every 3 Months,Montana
1915,28,Male,No,40,Fortnightly,Alaska
252,21,Male,Yes,34,Annually,Wyoming
1180,20,Male,No,44,Annually,Indiana
3714,49,Female,No,31,Every 3 Months,Arizona
2274,55,Male,No,13,Bi-Weekly,New Mexico
4585,45,Female,Yes,27,Quarterly,Los Angeles
4050,47,Other,No,,Quarterly,Los Angeles
3395,31,Female,No,9,Annually,Vermont
2491,52,Male,No,5,Every 3 Months,Montana
3493,48,Female,No,48,Annually,South Dakota
3501,38,Female,No,38,Fortnightly,Oregon
1314,70,Male,No,23,Bi-Weekly,Missouri
450,26,Male,Yes,35,,New York
1014,59,Male,Yes,31,Bi-Weekly,South Carolina
2203,42,Male,No,23,Weekly,Alabama
3451,20,Female,No,31,Monthly,Vermont
3212,53,Female,No,12,Monthly,Rhode Island
2430,57,Male,No,47,Fortnightly,Virginia
2952,47,Female,No,14,Weekly,Arkansas
820,55,Male,Yes,28,Quarterly,Colorado
1570,20,Male,No,29,Weekly,Hawaii
472,55,Male,Yes,36,Quarterly,Missouri
2465,47,Male,No,4,Bi-Weekly,Hawaii
1776,18,Male,No,12,Bi-Weekly,Iowa
3822,20,Female,No,34,,Oregon
395,43,Male,Yes,7,Bi-Weekly,North Dakota
3528,25,Female,No,1,Weekly,Washington
3881,42,Female,No,40,Monthly,Massachusetts
368,52,Male,Yes,18,Monthly,Tennessee
1485,49,Male,No,22,Every 3 Months,Nebraska
4723,70,Female,Yes,45,Monthly,Phoenix
2516,37,Male,No,41,Monthly,Kansas
2408,52,Male,No,11,Bi-Weekly,Illinois
1704,39,Male,No,12,Annually,California
5078,62,Male,No,,Quarterly,Chicago
965,42,Male,Yes,12,Bi-Weekly,Arizona
2646,23,Male,No,24,Bi-Weekly,Louisiana
4126,49,Female,Yes,,Monthly,New York
3018,58,Female,No,24,Bi-Weekly,Wisconsin
306,60,Male,Yes,26,Annually,Utah
5091,33,Male,Yes,,Weekly,Los Angeles
1857,63,Male,No,30,Bi-Weekly,Arizona
5004,46,Other,No,32,Quarterly,Los Angeles
2829,25,Female,No,33,Quarterly,Tennessee
524,46,Male,Yes,5,Quarterly,Delaware
3691,24,Female,No,4,Bi-Weekly,Kansas
4658,49,Other,No,,Monthly,Chicago
2973,31,Female,No,11,Every 3 Months,New York
2017,53,Male,No,20,Fortnightly,Maine
1328,52,Male,No,37,Weekly,Florida
4937,52,Other,No,,Weekly,Los Angeles
1204,40,Male,No,23,Annually,Minnesota
3310,48,Female,No,19,Monthly,Massachusetts
1238,25,Male,No,42,Quarterly,Michigan
4067,28,Other,No,36,Monthly,Los Angeles
2324,35,Male,No,36,Monthly,Maryland
824,51,Male,Yes,11,Quarterly,Georgia
4642,27,Female,Yes,39,Monthly,Los Angeles
1605,18,Male,No,25,Every 3 Months,Maine
801,32,Male,Yes,20,Every 3 Months,Utah
4015,34,Other,Yes,,Monthly,Chicago
4575,46,Female,No,,Quarterly,New York
4302,36,Male,No,,Quarterly,Los Angeles
2058,66,Male,No,5,Every 3 Months,South Dakota
2099,49,Male,No,20,Quarterly,Louisiana
3648,47,Female,No,12,Weekly,Kansas
912,53,Male,Yes,2,Quarterly,Vermont
4847,48,Female,No,44,Monthly,Houston
2190,38,Male,No,47,Bi-Weekly,Wisconsin
1761,20,Male,No,39,Weekly,Minnesota
4984,24,Female,Yes,1,Monthly,New York
3242,50,Female,No,30,Quarterly,Connecticut
2530,34,Male,No,48,Monthly,Tennessee
652,32,Male,Yes,41,Fortnightly,Arkansas
4034,39,Male,Yes,22,Monthly,Houston
1032,22,Male,Yes,32,Quarterly,Tennessee
4768,68,Male,Yes,44,Weekly,Phoenix
1198,54,Male,No,26,Annually,Vermont
1484,39,Male,No,12,Bi-Weekly,Massachusetts
547,62,Male,Yes,45,Bi-Weekly,New Mexico
1713,65,Male,No,9,Fortnightly,Illinois
3335,66,Female,No,21,Annually,California
1052,45,Male,Yes,39,Annually,Ohio
2644,49,Male,No,37,Monthly,Maryland
431,24,Male,Yes,40,Annually,Texas
2075,36,Male,No,44,Fortnightly,Florida
77,50,Male,,32,Monthly,Delaware
1392,53,Male,No,38,Annually,Mississippi
4661,63,Female,No,,Weekly,New York
1622,68,Male,No,38,Fortnightly,Ohio
2632,53,Male,No,3,Weekly,Connecticut
4012,32,Other,No,5,Monthly,Phoenix
4218,40,Male,No,47,Weekly,New York
318,58,Male,Yes,42,Every 3 Months,West Virginia
3291,52,Female,No,2,Monthly,North Dakota
